"TIME","GEO","INDIC_DE","Value","Flag and Footnotes"
"1961","Serbia","Net migration plus statistical adjustment",":",""
"1961","Turkey","Population on 1 January - total ","27,755,078",""
"1961","Turkey","Live births - total",":",""
"1961","Turkey","Deaths - total",":",""
"1961","Turkey","Natural change of population",":",""
"1961","Turkey","Net migration plus statistical adjustment",":",""
"1961","Andorra","Population on 1 January - total ",":",""
"1961","Andorra","Live births - total",":",""
"1961","Andorra","Deaths - total",":",""
"1961","Andorra","Natural change of population",":",""
"1961","Andorra","Net migration plus statistical adjustment",":",""
"1961","Belarus","Population on 1 January - total ",":",""
"1961","Belarus","Live births - total",":",""
"1961","Belarus","Deaths - total",":",""
"1961","Belarus","Natural change of population",":",""
"1961","Belarus","Net migration plus statistical adjustment",":",""
"1961","Bosnia and Herzegovina","Population on 1 January - total ","3,265,629",""
"1961","Bosnia and Herzegovina","Live births - total","108,076",""
"1961","Bosnia and Herzegovina","Deaths - total","29,413",""
"1961","Bosnia and Herzegovina","Natural change of population","78,663",""
"1961","Bosnia and Herzegovina","Net migration plus statistical adjustment","-14,383",""
"1961","Kosovo (under United Nations Security Council Resolution 1244/99)","Population on 1 January - total ","958,000",""
"1961","Kosovo (under United Nations Security Council Resolution 1244/99)","Live births - total","40,561",""
"1961","Kosovo (under United Nations Security Council Resolution 1244/99)","Deaths - total","11,759",""
"1961","Kosovo (under United Nations Security Council Resolution 1244/99)","Natural change of population","28,802",""
"1961","Kosovo (under United Nations Security Council Resolution 1244/99)","Net migration plus statistical adjustment","-2,302",""
"1961","Moldova","Population on 1 January - total ",":",""
"1961","Moldova","Live births - total",":",""
"1961","Moldova","Deaths - total",":",""
"1961","Moldova","Natural change of population",":",""
"1961","Moldova","Net migration plus statistical adjustment",":",""
"1961","Monaco","Population on 1 January - total ",":",""
"1961","Monaco","Live births - total",":",""
"1961","Monaco","Deaths - total",":",""
"1961","Monaco","Natural change of population",":",""
"1961","Monaco","Net migration plus statistical adjustment",":",""
"1961","Russia","Population on 1 January - total ",":",""
"1961","Russia","Live births - total",":",""
"1961","Russia","Deaths - total",":",""
"1961","Russia","Natural change of population",":",""
"1961","Russia","Net migration plus statistical adjustment",":",""
"1961","San Marino","Population on 1 January - total ",":",""
"1961","San Marino","Live births - total",":",""
"1961","San Marino","Deaths - total",":",""
"1961","San Marino","Natural change of population",":",""
"1961","San Marino","Net migration plus statistical adjustment",":",""
"1961","Ukraine","Population on 1 January - total ",":",""
"1961","Ukraine","Live births - total",":",""
"1961","Ukraine","Deaths - total",":",""
"1961","Ukraine","Natural change of population",":",""
"1961","Ukraine","Net migration plus statistical adjustment",":",""
"1961","Armenia","Population on 1 January - total ",":",""
"1961","Armenia","Live births - total",":",""
"1961","Armenia","Deaths - total",":",""
"1961","Armenia","Natural change of population",":",""
"1961","Armenia","Net migration plus statistical adjustment",":",""
"1961","Azerbaijan","Population on 1 January - total ",":",""
"1961","Azerbaijan","Live births - total",":",""
"1961","Azerbaijan","Deaths - total",":",""
"1961","Azerbaijan","Natural change of population",":",""
"1961","Azerbaijan","Net migration plus statistical adjustment",":",""
"1961","Georgia","Population on 1 January - total ",":",""
"1961","Georgia","Live births - total",":",""
"1961","Georgia","Deaths - total",":",""
"1961","Georgia","Natural change of population",":",""
"1961","Georgia","Net migration plus statistical adjustment",":",""
"1962","European Union - 28 countries","Population on 1 January - total ","413,432,861",""
"1962","European Union - 28 countries","Live births - total","7,584,648",""
"1962","European Union - 28 countries","Deaths - total","4,357,295",""
"1962","European Union - 28 countries","Natural change of population","3,227,353",""
"1962","European Union - 28 countries","Net migration plus statistical adjustment","992,933",""
"1962","European Union - 27 countries (from 2019)","Population on 1 January - total ","360,432,861",""
"1962","European Union - 27 countries (from 2019)","Live births - total","6,609,048",""
"1962","European Union - 27 countries (from 2019)","Deaths - total","3,721,195",""
"1962","European Union - 27 countries (from 2019)","Natural change of population","2,887,853",""
"1962","European Union - 27 countries (from 2019)","Net migration plus statistical adjustment","832,433",""
"1962","European Union - 27 countries (2007-2013)","Population on 1 January - total ","409,251,216",""
"1962","European Union - 27 countries (2007-2013)","Live births - total","7,512,381",""
"1962","European Union - 27 countries (2007-2013)","Deaths - total","4,315,161",""
"1962","European Union - 27 countries (2007-2013)","Natural change of population","3,197,220",""
"1962","European Union - 27 countries (2007-2013)","Net migration plus statistical adjustment","992,933",""
"1962","Euro area (19 countries)","Population on 1 January - total ","267,691,048",""
"1962","Euro area (19 countries)","Live births - total","5,052,441",""
"1962","Euro area (19 countries)","Deaths - total","2,863,077",""
"1962","Euro area (19 countries)","Natural change of population","2,189,364",""
"1962","Euro area (19 countries)","Net migration plus statistical adjustment","833,716",""
"1962","Euro area (18 countries)","Population on 1 January - total ","264,845,448",""
"1962","Euro area (18 countries)","Live births - total","4,992,713",""
"1962","Euro area (18 countries)","Deaths - total","2,838,152",""
"1962","Euro area (18 countries)","Natural change of population","2,154,561",""
"1962","Euro area (18 countries)","Net migration plus statistical adjustment","833,019",""
"1962","Belgium","Population on 1 January - total ","9,189,741",""
"1962","Belgium","Live births - total","155,061",""
"1962","Belgium","Deaths - total","112,758",""
"1962","Belgium","Natural change of population","42,303",""
"1962","Belgium","Net migration plus statistical adjustment","19,370",""
"1962","Bulgaria","Population on 1 January - total ","7,980,734",""
"1962","Bulgaria","Live births - total","134,148",""
"1962","Bulgaria","Deaths - total","69,640",""
"1962","Bulgaria","Natural change of population","64,508",""
"1962","Bulgaria","Net migration plus statistical adjustment","-84",""
"1962","Czechia","Population on 1 January - total ","9,607,129",""
"1962","Czechia","Live births - total","133,557",""
"1962","Czechia","Deaths - total","104,318",""
"1962","Czechia","Natural change of population","29,239",""
"1962","Czechia","Net migration plus statistical adjustment","5,823",""
"1962","Denmark","Population on 1 January - total ","4,629,624",""
"1962","Denmark","Live births - total","77,808",""
"1962","Denmark","Deaths - total","45,334",""
"1962","Denmark","Natural change of population","32,474",""
"1962","Denmark","Net migration plus statistical adjustment","3,731",""
"1962","Germany (until 1990 former territory of the FRG)","Population on 1 January - total ","56,589,148",""
"1962","Germany (until 1990 former territory of the FRG)","Live births - total","1,018,552",""
"1962","Germany (until 1990 former territory of the FRG)","Deaths - total","644,819",""
"1962","Germany (until 1990 former territory of the FRG)","Natural change of population","373,733",""
"1962","Germany (until 1990 former territory of the FRG)","Net migration plus statistical adjustment","284,365",""
"1962","Germany including former GDR","Population on 1 January - total ","73,668,454",""
"1962","Germany including former GDR","Live births - total","1,316,534",""
"1962","Germany including former GDR","Deaths - total","878,814",""
"1962","Germany including former GDR","Natural change of population","437,720",""
"1962","Germany including former GDR","Net migration plus statistical adjustment","276,939",""
"1962","Estonia","Population on 1 January - total ","1,233,441",""
"1962","Estonia","Live births - total","19,959",""
"1962","Estonia","Deaths - total","13,495",""
"1962","Estonia","Natural change of population","6,464",""
"1962","Estonia","Net migration plus statistical adjustment","9,899",""
"1962","Ireland","Population on 1 January - total ","2,827,100",""
"1962","Ireland","Live births - total","61,782",""
"1962","Ireland","Deaths - total","33,838",""
"1962","Ireland","Natural change of population","27,944",""
"1962","Ireland","Net migration plus statistical adjustment","-10,044",""
"1962","Greece","Population on 1 January - total ","8,433,050",""
"1962","Greece","Live births - total","152,297",""
"1962","Greece","Deaths - total","66,554",""
"1962","Greece","Natural change of population","85,743",""
"1962","Greece","Net migration plus statistical adjustment","-55,377",""
"1962","Spain","Population on 1 January - total ","30,895,500",""
"1962","Spain","Live births - total","655,829",""
"1962","Spain","Deaths - total","271,373",""
"1962","Spain","Natural change of population","384,456",""
"1962","Spain","Net migration plus statistical adjustment","-128,725",""
"1962","France","Population on 1 January - total ",":",""
"1962","France","Live births - total",":",""
"1962","France","Deaths - total",":",""
"1962","France","Natural change of population",":",""
"1962","France","Net migration plus statistical adjustment",":",""
"1962","France (metropolitan)","Population on 1 January - total ","46,422,000",""
"1962","France (metropolitan)","Live births - total","828,920",""
"1962","France (metropolitan)","Deaths - total","541,147",""
"1962","France (metropolitan)","Natural change of population","287,773",""
"1962","France (metropolitan)","Net migration plus statistical adjustment","863,633",""
"1962","Croatia","Population on 1 January - total ","4,181,645",""
"1962","Croatia","Live births - total","72,267",""
"1962","Croatia","Deaths - total","42,134",""
"1962","Croatia","Natural change of population","30,133",""
"1962","Croatia","Net migration plus statistical adjustment","0",""
"1962","Italy","Population on 1 January - total ","50,698,800",""
"1962","Italy","Live births - total","945,842",""
"1962","Italy","Deaths - total","509,174",""
"1962","Italy","Natural change of population","436,668",""
"1962","Italy","Net migration plus statistical adjustment","-75,368",""
